code_agb,code_ciqual,food_group,food_subgroup,name_french,name_lci,dqr,name_and_code,ef_score_agri,ef_score_processing,ef_score_packing,ef_score_transport,ef_score_distri,ef_score_consumption,ef_score_total,clim_change_agri,clim_change_processing,clim_change_packing,clim_change_transport,clim_change_distri,clim_change_consumption,clim_change_total,ozone_depl_agri,ozone_depl_processing,ozone_depl_packing,ozone_depl_transport,ozone_depl_distri,ozone_depl_consumption,ozone_depl_total,ion_rad_agri,ion_rad_processing,ion_rad_packing,ion_rad_transport,ion_rad_distri,ion_rad_consumption,ion_rad_total,photo_ozone_agri,photo_ozone_processing,photo_ozone_packing,photo_ozone_transport,photo_ozone_distri,photo_ozone_consumption,photo_ozone_total,fine_particles_agri,fine_particles_processing,fine_particles_packing,fine_particles_transport,fine_particles_distri,fine_particles_consumption,fine_particles_total,toxix_noncarc_agri,toxix_noncarc_processing,toxix_noncarc_packing,toxix_noncarc_transport,toxix_noncarc_distri,toxix_noncarc_consumption,toxix_noncarc_total,toxic_carc_agri,toxic_carc_processing,toxic_carc_packing,toxic_carc_transport,toxic_carc_distri,toxic_carc_consumption,toxic_carc_total,acid_land_water_agri,acid_land_water_processing,acid_land_water_packing,acid_land_water_transport,acid_land_water_distri,acid_land_water_consumption,acid_land_water_total,eutro_freshwater_agri,eutro_freshwater_processing,eutro_freshwater_packing,eutro_freshwater_transport,eutro_freshwater_distri,eutro_freshwater_consumption,eutro_freshwater_total,eutro_marine_agri,eutro_marine_processing,eutro_marine_packing,eutro_marine_transport,eutro_marine_distri,eutro_marine_consumption,eutro_marine_total,eutro_land_agri,eutro_land_processing,eutro_land_packing,eutro_land_transport,eutro_land_distri,eutro_land_consumption,eutro_land_total,ecotoxicity_fresh_agri,ecotoxicity_fresh_processing,ecotoxicity_fresh_packing,ecotoxicity_fresh_transport,ecotoxicity_fresh_distri,ecotoxicity_fresh_consumption,ecotoxicity_fresh_total,land_use_agri,land_use_processing,land_use_packing,land_use_transport,land_use_distri,land_use_consumption,land_use_total,depl_water_agri,depl_water_processing,depl_water_packing,depl_water_transport,depl_water_distri,depl_water_consumption,depl_water_total,depl_energy_agri,depl_energy_processing,depl_energy_packing,depl_energy_transport,depl_energy_distri,depl_energy_consumption,depl_energy_total,depl_mineral_agri,depl_mineral_processing,depl_mineral_packing,depl_mineral_transport,depl_mineral_distri,depl_mineral_consumption,depl_mineral_total,dqr_overall,dqr_p,dqr_tir,dqr_gr,dqr_ter,alim_grp_code,alim_ssgrp_code,alim_ssssgrp_code,alim_grp_nom_eng,alim_ssgrp_nom_eng,alim_ssssgrp_nom_eng,alim_code,alim_nom_eng,energy_kj,energy_kcal,protein,carbohydrate,fat,sugars,starch,fibres,cholesterol,salt,calcium,sodium,zinc,vitamin_d,magnesium,potassium,iron,animal,name,clim_change_car_kms,depl_water_people,depl_energy_parisians,depl_energy_eiffel_hours,depl_energy_eiffel_mins
12012,12012,lait et produits laitiers,fromages,fromage rond à pâte molle et croûte fleurie environ 11% mg type coulommiers allégé en matière grasse,"soft-ripened round cheese with bloomy rind, around 11% fat, coulommiers-type cheese, reduced fat",2.24,fromage rond à pâte molle et croûte fleurie environ 11% mg type coulommiers allégé en matière grasse (12012),0.38461459,0.0287363029999999,0.021566061,0.016456344,0.0089059516,0.002442269,0.4627215186,4.1801446,0.27497918,0.26233269,0.21100323,0.035969873,0.0066736979,4.9711032709000005,8.7705874e-08,5.1184679e-08,6.2748189e-09,5.1072373e-08,2.5544527e-09,7.1115194e-10,1.9950334954e-07,0.14646128,0.19253592,0.02634091,0.013449375,0.14616274,0.04227436,0.567224585,0.0066270079,0.00062686478,0.0007144084,0.00070619892,6.8118688e-05,1.9222376e-05,0.008761821064,3.1967625e-07,1.2374929e-08,6.899141e-09,1.3341413e-08,1.4339341e-09,4.0999127e-10,3.5413565837e-07,5.4571008e-08,2.0035263e-09,7.8095988e-10,1.4818494e-09,3.7951591e-10,1.0814384e-10,5.9325003330000014e-08,2.3090678e-09,1.1462781e-10,6.4590492e-11,8.1167394e-11,2.4142758e-11,6.823398e-12,2.6004196519999998e-09,0.047699079,0.0012734334,0.00082463665,0.00075391684,0.00014222058,4.0490366e-05,0.050733776836,0.00045088337,2.7845848e-05,6.5377476e-05,1.5645112e-05,8.1106689e-06,2.2997207e-06,0.0005701621956,0.0154241019999999,0.00022156696,0.000178192,0.00021203289,3.1227072e-05,8.8895404e-06,0.0160760104624,0.20797755,0.0023880072,0.001690741,0.0022991368,0.00024555188,6.928173e-05,0.21467026861,47.032772,0.95558173,0.4869901799999999,0.97201334,0.096055436,0.025427296,49.56883998199999,250.26354,0.84998079,1.0538655,1.5405031,0.14329515,0.041106795,253.892291335,1.3511674,0.26729912,0.20835398,0.0095125737,0.019722873,0.0030656073,1.859121554,8.6241594,7.1067923,4.9083197,2.8255506,3.2122466,0.92525579,27.60232439,8.7488178e-06,1.2387472e-06,9.1564395e-07,9.4630538e-07,9.1196772e-07,2.6338579e-07,1.302486784e-05,2.24,2.84,2.05,1.18,2.87,5,503,50301,milk and milk products,cheese and similar,soft cheeses,12012,"soft-ripened round cheese with bloomy rind, around 11% fat, coulommiers-type cheese, reduced fat",781.0,187.0,22.5,0.0,11.0,0.0,0.0,0.0,46.0,0.9,,,,,,,0.05,cow,soft-ripened round with bloomy rind 11% reduced fat coulommiers,29.070779361988304,12.394143693333334,0.5182535186394033,0.06389426942129629,3.8336561652777776
12013,12013,lait et produits laitiers,fromages,fromage rond à pâte molle et croûte fleurie environ 5% mg type camembert allégé en matière grasse,"soft-ripened round cheese with bloomy rind, around 5% fat, camembert-type cheese, reduced fat",2.24,fromage rond à pâte molle et croûte fleurie environ 5% mg type camembert allégé en matière grasse (12013),0.3870917,0.0285494,0.021566061,0.016456344,0.0089059516,0.002442269,0.4650117256,4.2070668,0.2731907,0.26233269,0.21100323,0.035969873,0.0066736979,4.9962369909,8.8270744e-08,5.0851771e-08,6.2748189e-09,5.1072373e-08,2.5544527e-09,7.1115194e-10,1.9973531154000002e-07,0.14740456,0.19128365,0.02634091,0.013449375,0.14616274,0.04227436,0.566915595,0.0066696891,0.00062278762,0.0007144084,0.00070619892,6.8118688e-05,1.9222376e-05,0.0088004251039999,3.2173512e-07,1.2294441e-08,6.899141e-09,1.3341413e-08,1.4339341e-09,4.0999127e-10,3.5611404037e-07,5.4922473e-08,1.9904952e-09,7.8095988e-10,1.4818494e-09,3.7951591e-10,1.0814384e-10,5.966343723000001e-08,2.3239393e-09,1.1388225999999996e-10,6.4590492e-11,8.1167394e-11,2.4142758e-11,6.823398e-12,2.614545602e-09,0.048006285,0.0012651509,0.00082463665,0.00075391684,0.00014222058,4.0490366e-05,0.051032700336,0.00045378728,2.7664737e-05,6.5377476e-05,1.5645112e-05,8.1106689e-06,2.2997207e-06,0.0005728849946,0.015523441,0.00022012587,0.000178192,0.00021203289,3.1227072e-05,8.8895404e-06,0.0161739083724,0.20931703,0.0023724754,0.001690741,0.0022991368,0.00024555188,6.928173e-05,0.2159942168099999,47.335686,0.94936657,0.4869901799999999,0.97201334,0.096055436,0.025427296,49.865538822,251.87537,0.84445246,1.0538655,1.5405031,0.14329515,0.041106795,255.498593005,1.3598696,0.26556059,0.20835398,0.0095125737,0.019722873,0.0030656073,1.866085224,8.6797034,7.0605693,4.9083197,2.8255506,3.2122466,0.92525579,27.61164539,8.8051647e-06,1.2306903e-06,9.1564395e-07,9.4630538e-07,9.1196772e-07,2.6338579e-07,1.307315784e-05,2.24,2.84,2.05,1.18,2.87,5,503,50301,milk and milk products,cheese and similar,soft cheeses,12013,"soft-ripened round cheese with bloomy rind, around 5% fat, camembert-type cheese, reduced fat",632.0,150.0,25.7,0.0,5.5,,0.0,0.0,,,570.0,,,,,,,cow,soft-ripened round with bloomy rind 5% reduced fat camembert,29.217760180701752,12.440568160000002,0.5184285271270576,0.06391584581018518,3.834950748611111
12060,12060,lait et produits laitiers,fromages,"fromage type feta, au lait de vache",feta-type cheese from cow's milk,2.24,"fromage type feta, au lait de vache (12060)",0.39657237,0.027988692,0.021566061,0.016456344,0.0089059516,0.002442269,0.4739316876,4.3101064,0.26782525,0.26233269,0.21100323,0.035969873,0.0066736979,5.0939111409,9.0432674e-08,4.9853045e-08,6.2748189e-09,5.1072373e-08,2.5544527e-09,7.1115194e-10,2.0089851554e-07,0.1510148,0.18752685,0.02634091,0.013449375,0.14616274,0.04227436,0.566769035,0.0068330434,0.00061055611,0.0007144084,0.00070619892,6.8118688e-05,1.9222376e-05,0.008951547894,3.2961507e-07,1.2052979e-08,6.899141e-09,1.3341413e-08,1.4339341e-09,4.0999127e-10,3.6375252837e-07,5.6267636e-08,1.9514021e-09,7.8095988e-10,1.4818494e-09,3.7951591e-10,1.0814384e-10,6.096950712999999e-08,2.3808573e-09,1.1164562e-10,6.4590492e-11,8.1167394e-11,2.4142758e-11,6.823398e-12,2.669226962e-09,0.049182057,0.0012403034,0.00082463665,0.00075391684,0.00014222058,4.0490366e-05,0.052183624836,0.00046490146,2.7121403e-05,6.5377476e-05,1.5645112e-05,8.1106689e-06,2.2997207e-06,0.0005834558406,0.015903641,0.00021580262,0.000178192,0.00021203289,3.1227072e-05,8.8895404e-06,0.0165497851224,0.21444363,0.0023258802,0.001690741,0.0022991368,0.00024555188,6.928173e-05,0.2210742216099999,48.495033,0.93072107,0.4869901799999999,0.97201334,0.096055436,0.025427296,51.00624032199999,258.04431,0.82786746,1.0538655,1.5405031,0.14329515,0.041106795,261.650948005,1.3931756,0.26034499,0.20835398,0.0095125737,0.019722873,0.0030656073,1.894175624,8.8922869,6.9219001,4.9083197,2.8255506,3.2122466,0.92525579,27.68555969,9.020821e-06,1.2065197e-06,9.1564395e-07,9.4630538e-07,9.1196772e-07,2.6338579e-07,1.3264643539999998e-05,2.24,2.84,2.05,1.18,2.87,5,503,50305,milk and milk products,cheese and similar,uncured cheeses and similar,12060,feta-type cheese from cow's milk,1120.0,270.0,16.4,1.42,21.7,1.42,,0.0,81.0,1.94,557.0,917.0,2.63,0.32,19.5,125.0,0.42,cow,feta,29.788954040350877,12.627837493333335,0.5198163213400206,0.06408694372685185,3.845216623611111
12063,12063,lait et produits laitiers,fromages,"fromage type feta, au lait de vache, à l'huile et aux aromates","feta-type cheese from cow's milk, in oil and spices",2.24,"fromage type feta, au lait de vache, à l'huile et aux aromates (12063)",0.39657237,0.027988692,0.021566061,0.016456344,0.0089059516,0.002442269,0.4739316876,4.3101064,0.26782525,0.26233269,0.21100323,0.035969873,0.0066736979,5.0939111409,9.0432674e-08,4.9853045e-08,6.2748189e-09,5.1072373e-08,2.5544527e-09,7.1115194e-10,2.0089851554e-07,0.1510148,0.18752685,0.02634091,0.013449375,0.14616274,0.04227436,0.566769035,0.0068330434,0.00061055611,0.0007144084,0.00070619892,6.8118688e-05,1.9222376e-05,0.008951547894,3.2961507e-07,1.2052979e-08,6.899141e-09,1.3341413e-08,1.4339341e-09,4.0999127e-10,3.6375252837e-07,5.6267636e-08,1.9514021e-09,7.8095988e-10,1.4818494e-09,3.7951591e-10,1.0814384e-10,6.096950712999999e-08,2.3808573e-09,1.1164562e-10,6.4590492e-11,8.1167394e-11,2.4142758e-11,6.823398e-12,2.669226962e-09,0.049182057,0.0012403034,0.00082463665,0.00075391684,0.00014222058,4.0490366e-05,0.052183624836,0.00046490146,2.7121403e-05,6.5377476e-05,1.5645112e-05,8.1106689e-06,2.2997207e-06,0.0005834558406,0.015903641,0.00021580262,0.000178192,0.00021203289,3.1227072e-05,8.8895404e-06,0.0165497851224,0.21444363,0.0023258802,0.001690741,0.0022991368,0.00024555188,6.928173e-05,0.2210742216099999,48.495033,0.93072107,0.4869901799999999,0.97201334,0.096055436,0.025427296,51.00624032199999,258.04431,0.82786746,1.0538655,1.5405031,0.14329515,0.041106795,261.650948005,1.3931756,0.26034499,0.20835398,0.0095125737,0.019722873,0.0030656073,1.894175624,8.8922869,6.9219001,4.9083197,2.8255506,3.2122466,0.92525579,27.68555969,9.020821e-06,1.2065197e-06,9.1564395e-07,9.4630538e-07,9.1196772e-07,2.6338579e-07,1.3264643539999998e-05,2.24,2.84,2.05,1.18,2.87,5,503,50305,milk and milk products,cheese and similar,uncured cheeses and similar,12063,"feta-type cheese from cow's milk, in oil and spices",1180.0,283.0,17.6,0.16,23.4,0.2,,0.0,68.3,2.52,440.0,1010.0,1.9,0.84,15.0,65.0,0.13,cow,feta  in oil and spices,29.788954040350877,12.627837493333335,0.5198163213400206,0.06408694372685185,3.845216623611111
12524,12524,lait et produits laitiers,fromages,gorgonzola,"gorgonzola cheese, from cow's milk",2.24,gorgonzola (12524),0.4063708099999999,0.027334532,0.01501622,0.016456344,0.0089059516,0.002442269,0.4765261266,4.4165999,0.26156557,0.18031662,0.21100323,0.035969873,0.0066736979,5.1121288909,9.2667071e-08,4.8687865e-08,3.0836366e-09,5.1072373e-08,2.5544527e-09,7.1115194e-10,1.9877655024e-07,0.15474605,0.18314392,0.043877543,0.013449375,0.14616274,0.04227436,0.583653988,0.0070018732,0.00059628601,0.00036388715,0.00070619892,6.8118688e-05,1.9222376e-05,0.0087555863439999,3.3775915e-07,1.1771274e-08,4.3316962e-09,1.3341413e-08,1.4339341e-09,4.0999127e-10,3.6904745857e-07,5.7657888e-08,1.9057933e-09,3.9884938e-10,1.4818494e-09,3.7951591e-10,1.0814384e-10,6.193203983e-08,2.4396832e-09,1.0903621e-10,3.3234048e-11,8.1167394e-11,2.4142758e-11,6.823398e-12,2.694087008e-09,0.050397239,0.0012113147,0.00040520543,0.00075391684,0.00014222058,4.0490366e-05,0.052950386916,0.00047638817,2.6487514e-05,1.4316497e-05,1.5645112e-05,8.1106689e-06,2.2997207e-06,0.0005432476825999,0.016296586,0.00021075882,9.0331584e-05,0.00021203289,3.1227072e-05,8.8895404e-06,0.0168498259064,0.21974207,0.002271519,0.00082414582,0.0022991368,0.00024555188,6.928173e-05,0.22545170523,49.693242,0.90896799,0.14720092,0.97201334,0.096055436,0.025427296,51.842906982,264.42002,0.80851831,0.16005584,1.5405031,0.14329515,0.041106795,267.11349919500003,1.427598,0.25426014,0.076228375,0.0095125737,0.019722873,0.0030656073,1.7903875689999995,9.1119962,6.7601195,4.5043001,2.8255506,3.2122466,0.92525579,27.33946879,9.2437061e-06,1.1783205e-06,7.4225036e-07,9.4630538e-07,9.1196772e-07,2.6338579e-07,1.328593585e-05,2.24,2.84,2.05,1.18,2.87,5,503,50302,milk and milk products,cheese and similar,blue cheeses,12524,"gorgonzola cheese, from cow's milk",1290.0,312.0,19.0,0.0,26.4,0.3,0.0,0.0,81.1,1.77,390.0,710.0,2.1,0.24,18.0,110.0,0.08,cow,gorgonzola,29.89549059005848,11.935917126666665,0.5133182154501029,0.06328580738425926,3.7971484430555558
12736,12736,lait et produits laitiers,fromages,gouda,"gouda cheese, from cow's milk",2.24,gouda (12736),0.45720154,0.044350584,0.021566061,0.016456344,0.0089059516,0.002442269,0.5509227496,4.9690485,0.41410527,0.26233269,0.21100323,0.035969873,0.0066736979,5.899133260900001,1.0425829e-07,6.9300094e-08,6.2748189e-09,5.1072373e-08,2.5544527e-09,7.1115194e-10,2.3417118054e-07,0.1741024,0.27214258,0.02634091,0.013449375,0.14616274,0.04227436,0.674472365,0.0078776996,0.0010721496,0.0007144084,0.00070619892,6.8118688e-05,1.9222376e-05,0.0104577975839999,3.8000761e-07,4.0349934e-08,6.899141e-09,1.3341413e-08,1.4339341e-09,4.0999127e-10,4.424420233700001e-07,6.4870001e-08,2.0667332e-09,7.8095988e-10,1.4818494e-09,3.7951591e-10,1.0814384e-10,6.968720323e-08,2.74485e-09,1.8669081e-10,6.4590492e-11,8.1167394e-11,2.4142758e-11,6.823398e-12,3.108264852e-09,0.056701157,0.0017756385,0.00082463665,0.00075391684,0.00014222058,4.0490366e-05,0.060238059936,0.00053597699,3.6826689e-05,6.5377476e-05,1.5645112e-05,8.1106689e-06,2.2997207e-06,0.0006642366566,0.018335038,0.00038857554,0.000178192,0.00021203289,3.1227072e-05,8.8895404e-06,0.0191539550424,0.24722842,0.0039838304,0.001690741,0.0022991368,0.00024555188,6.928173e-05,0.2555169618099999,55.909101,1.09698967,0.4869901799999999,0.97201334,0.096055436,0.025427296,58.58657692199999,297.4949,3.7310481,1.0538655,1.5405031,0.14329515,0.041106795,304.004718645,1.6061685,0.21732603,0.20835398,0.0095125737,0.019722873,0.0030656073,2.064149564,10.251767,10.646668,4.9083197,2.8255506,3.2122466,0.92525579,32.76980769,1.0399951e-05,1.3630465e-06,9.1564395e-07,9.4630538e-07,9.1196772e-07,2.6338579e-07,1.480030034e-05,2.24,2.84,2.05,1.18,2.87,5,503,50303,milk and milk products,cheese and similar,semihard cheeses,12736,"gouda cheese, from cow's milk",1550.0,374.0,23.2,0.0,31.5,0.25,0.0,0.0,103.0,2.0,728.0,795.0,3.9,0.5,29.0,121.0,0.24,cow,gouda,34.49785532690059,13.760997093333334,0.6152767390354938,0.07585603631944444,4.5513621791666665
12123,12123,lait et produits laitiers,fromages,grana padano,"grana padano cheese, from cow's milk",2.24,grana padano (12123),0.47566276,0.042238651,0.021566061,0.016456344,0.0089059516,0.002442269,0.5672720365999999,5.1696923,0.39438597,0.26233269,0.21100323,0.035969873,0.0066736979,6.080057760900001,1.0846811e-07,6.600009e-08,6.2748189e-09,5.1072373e-08,2.5544527e-09,7.1115194e-10,2.3508099654000002e-07,0.18113243,0.25918341,0.02634091,0.013449375,0.14616274,0.04227436,0.668543225,0.0081957911,0.0010210949,0.0007144084,0.00070619892,6.8118688e-05,1.9222376e-05,0.010724834384,3.9535184e-07,3.8428508e-08,6.899141e-09,1.3341413e-08,1.4339341e-09,4.0999127e-10,4.5586482737e-07,6.7489369e-08,1.9683173e-09,7.8095988e-10,1.4818494e-09,3.7951591e-10,1.0814384e-10,7.220815533e-08,2.8556835e-09,1.7780077e-10,6.4590492e-11,8.1167394e-11,2.4142758e-11,6.823398e-12,3.210208312e-09,0.058990678,0.0016910843,0.00082463665,0.00075391684,0.00014222058,4.0490366e-05,0.0624430267359999,0.00055761906,3.5073037e-05,6.5377476e-05,1.5645112e-05,8.1106689e-06,2.2997207e-06,0.0006841250746,0.019075383,0.00037007194,0.000178192,0.00021203289,3.1227072e-05,8.8895404e-06,0.0198757964424,0.25721119,0.0037941242,0.001690741,0.0022991368,0.00024555188,6.928173e-05,0.2653100256099999,58.166639,1.04475206,0.4869901799999999,0.97201334,0.096055436,0.025427296,60.791877312,309.50736,3.5533792,1.0538655,1.5405031,0.14329515,0.041106795,315.839509745,1.6710235,0.20697717,0.20835398,0.0095125737,0.019722873,0.0030656073,2.118655704,10.66572,10.139684,4.9083197,2.8255506,3.2122466,0.92525579,32.676776690000004,1.0819888e-05,1.2981396e-06,9.1564395e-07,9.4630538e-07,9.1196772e-07,2.6338579e-07,1.515533044e-05,2.24,2.84,2.05,1.18,2.87,5,503,50303,milk and milk products,cheese and similar,semihard cheeses,12123,"grana padano cheese, from cow's milk",1650.0,396.0,34.1,0.0,29.2,0.25,0.0,0.0,,1.56,1170.0,610.0,,,,,,cow,grana padano,35.55589333859649,14.124371360000001,0.6135300150128601,0.07564068678240742,4.538441206944445
12114,12114,lait et produits laitiers,fromages,gruyère,"gruyere cheese, from cow's milk",1.81,gruyère (12114),0.48659995,0.041055969,0.021566061,0.016456344,0.0089059516,0.002442269,0.5770265445999999,5.288562,0.38334317,0.26233269,0.21100323,0.035969873,0.0066736979,6.1878846609,1.1096218e-07,6.4152087e-08,6.2748189e-09,5.1072373e-08,2.5544527e-09,7.1115194e-10,2.3572706354000002e-07,0.18529731,0.25192627,0.02634091,0.013449375,0.14616274,0.04227436,0.665450965,0.0083842416,0.00099250424,0.0007144084,0.00070619892,6.8118688e-05,1.9222376e-05,0.010884694224,4.0444239e-07,3.735251e-08,6.899141e-09,1.3341413e-08,1.4339341e-09,4.0999127e-10,4.638793793700001e-07,6.9041191e-08,1.9132044e-09,7.8095988e-10,1.4818494e-09,3.7951591e-10,1.0814384e-10,7.370486443e-08,2.9213459e-09,1.7282235e-10,6.4590492e-11,8.1167394e-11,2.4142758e-11,6.823398e-12,3.270892292e-09,0.060347085,0.001643734,0.00082463665,0.00075391684,0.00014222058,4.0490366e-05,0.063752083436,0.00057044071,3.4090992e-05,6.5377476e-05,1.5645112e-05,8.1106689e-06,2.2997207e-06,0.0006959646796,0.019513995,0.00035970993,0.000178192,0.00021203289,3.1227072e-05,8.8895404e-06,0.0203040464324,0.26312539,0.0036878887,0.001690741,0.0022991368,0.00024555188,6.928173e-05,0.2711179901099999,59.504098,1.01549901,0.4869901799999999,0.97201334,0.096055436,0.025427296,62.10008326199999,316.62404,3.4538846,1.0538655,1.5405031,0.14329515,0.041106795,322.85669514499995,1.7094463,0.20118181,0.20835398,0.0095125737,0.019722873,0.0030656073,2.151283144,10.910963,9.8557728,4.9083197,2.8255506,3.2122466,0.92525579,32.63810849,1.1068676e-05,1.2617917e-06,9.1564395e-07,9.4630538e-07,9.1196772e-07,2.6338579e-07,1.536777054e-05,1.81,1.99,2.05,1.17,2.02,5,503,50303,milk and milk products,cheese and similar,semihard cheeses,12114,"gruyere cheese, from cow's milk",1760.0,423.0,28.4,0.0,34.6,0.0,0.0,0.0,105.0,0.8,1090.0,320.0,4.89,0.44,39.2,101.0,0.29,cow,gruyere,36.18646000526316,14.341887626666669,0.6128039917103909,0.07555117706018519,4.533070623611112
12113,12113,lait et produits laitiers,fromages,gruyère igp france,"gruyere cheese, france, protected geographical indication, from cow's milk",1.81,gruyère igp france (12113),0.47897304,0.041816265,0.021566061,0.016456344,0.0089059516,0.002442269,0.5701599305999999,5.2056698,0.39044211,0.26233269,0.21100323,0.035969873,0.0066736979,6.112091400900001,1.0922297e-07,6.5340089e-08,6.2748189e-09,5.1072373e-08,2.5544527e-09,7.1115194e-10,2.3517585554e-07,0.18239299,0.25659157,0.02634091,0.013449375,0.14616274,0.04227436,0.6672119449999999,0.0082528282,0.001010884,0.0007144084,0.00070619892,6.8118688e-05,1.9222376e-05,0.0107716605839999,3.9810322e-07,3.8044223e-08,6.899141e-09,1.3341413e-08,1.4339341e-09,4.0999127e-10,4.582319223700001e-07,6.7959049e-08,1.9486341e-09,7.8095988e-10,1.4818494e-09,3.7951591e-10,1.0814384e-10,7.265815212999999e-08,2.8755571e-09,1.7602276e-10,6.4590492e-11,8.1167394e-11,2.4142758e-11,6.823398e-12,3.2283039019999996e-09,0.059401213,0.0016741735,0.00082463665,0.00075391684,0.00014222058,4.0490366e-05,0.062836650936,0.0005614997,3.4722307e-05,6.5377476e-05,1.5645112e-05,8.1106689e-06,2.2997207e-06,0.0006876549846,0.019208135,0.00036637122,0.000178192,0.00021203289,3.1227072e-05,8.8895404e-06,0.0200048477224,0.2590012,0.0037561829,0.001690741,0.0022991368,0.00024555188,6.928173e-05,0.2670620943099999,58.571439,1.03430455,0.4869901799999999,0.97201334,0.096055436,0.025427296,61.18622980199999,311.66132,3.5178454,1.0538655,1.5405031,0.14329515,0.041106795,317.957935945,1.6826527,0.2049074,0.20835398,0.0095125737,0.019722873,0.0030656073,2.128215134,10.739946,10.038287,4.9083197,2.8255506,3.2122466,0.92525579,32.64960569,1.0895187e-05,1.2851582e-06,9.1564395e-07,9.4630538e-07,9.1196772e-07,2.6338579e-07,1.521764804e-05,1.81,1.99,2.05,1.17,2.02,5,503,50303,milk and milk products,cheese and similar,semihard cheeses,12113,"gruyere cheese, france, protected geographical indication, from cow's milk",1640.0,396.0,27.3,0.0,32.0,0.0,0.0,0.0,,0.95,871.0,,,,,,,cow,gruyere france protected geographical indication,35.74322456666667,14.188100893333333,0.6130198599202675,0.07557779094907408,4.534667456944445
12040,12040,lait et produits laitiers,fromages,langres,"langres cheese, from cow's milk",2.24,langres (12040),0.3833576999999999,0.028783029,0.021566061,0.016456344,0.0089059516,0.002442269,0.4615113546,4.1664842,0.2754263,0.26233269,0.21100323,0.035969873,0.0066736979,4.957889990900001,8.7419258e-08,5.1267906e-08,6.2748189e-09,5.1072373e-08,2.5544527e-09,7.1115194e-10,1.9929996054000005e-07,0.14598266,0.19284899,0.02634091,0.013449375,0.14616274,0.04227436,0.567059035,0.0066053513,0.00062788408,0.0007144084,0.00070619892,6.8118688e-05,1.9222376e-05,0.008741183764,3.1863157e-07,1.239505e-08,6.899141e-09,1.3341413e-08,1.4339341e-09,4.0999127e-10,3.5311109937e-07,5.4392674e-08,2.0067841e-09,7.8095988e-10,1.4818494e-09,3.7951591e-10,1.0814384e-10,5.914992713e-08,2.3015219e-09,1.1481419e-10,6.4590492e-11,8.1167394e-11,2.4142758e-11,6.823398e-12,2.593060132e-09,0.047543202,0.001275504,0.00082463665,0.00075391684,0.00014222058,4.0490366e-05,0.0505799704359999,0.00044940991,2.7891126e-05,6.5377476e-05,1.5645112e-05,8.1106689e-06,2.2997207e-06,0.0005687340136,0.015373697,0.00022192723,0.000178192,0.00021203289,3.1227072e-05,8.8895404e-06,0.0160259657324,0.2072979,0.0023918901,0.001690741,0.0022991368,0.00024555188,6.928173e-05,0.21399450151,46.879072,0.95713552,0.4869901799999999,0.97201334,0.096055436,0.025427296,49.416693772,249.4457,0.85136287,1.0538655,1.5405031,0.14329515,0.041106795,253.075833415,1.3467519,0.26773375,0.20835398,0.0095125737,0.019722873,0.0030656073,1.855140684,8.5959763,7.1183481,4.9083197,2.8255506,3.2122466,0.92525579,27.585697090000004,8.7202274e-06,1.2407615e-06,9.1564395e-07,9.4630538e-07,9.1196772e-07,2.6338579e-07,1.299829174e-05,2.24,2.84,2.05,1.18,2.87,5,503,50301,milk and milk products,cheese and similar,soft cheeses,12040,"langres cheese, from cow's milk",1170.0,281.0,16.7,0.0,23.8,0.2,0.0,0.0,89.3,0.99,160.0,397.0,1.2,0.25,12.0,140.0,0.05,cow,langres,28.993508718713453,12.36760456,0.5179413291075103,0.06385578030092594,3.831346818055556
